"","year","ID_game","numberGame","ID_team","isB2B","isB2BFirst","isB2BSecond","homeAway","name","countDaysRest","countDaysNextGame","outcomeGame","isWin","fieldgoal_made","fieldgoal_attempts","fieldgoal_percent","fieldgoal3_made","fieldgoal3_attempts","fieldgoal3_percent","freethrow_percent","fieldgoal2_made","fieldgoal2_attempts","pctFG2","minutes","freethrow_made","freethrow_attempts","off_reb","def_reb","total_reb","assists","steals","blocks","turnovers","personalfouls","points","plusminus","ind_Win","ind_SecondB2B","ind_overtime","offensive_rating","defensive_rating","RAPTOR_offensive","RAPTOR_defensive","RAPTOR_net"
"189",2018,21700092,7,1610612738,FALSE,FALSE,FALSE,"H","BOS",1,1,"W",TRUE,42,88,0.477,11,31,0.354838709677419,0.813,31,57,0.543859649122807,240,13,16,15,39,54,24,10,6,15,22,108,14,1,0,0,107.6,103.9,-1,4.7,3.7
"190",2018,21700097,7,1610612753,TRUE,FALSE,TRUE,"A","ORL",0,1,"W",TRUE,43,85,0.506,16,34,0.470588235294118,0.722,27,51,0.529411764705882,240,13,18,6,37,43,27,10,1,17,19,115,16,1,1,0,105.2,110.1,-3.4,-1.5,-4.9
"191",2018,21700097,7,1610612740,FALSE,FALSE,FALSE,"H","NOP",1,1,"L",FALSE,39,85,0.459,7,28,0.25,0.778,32,57,0.56140350877193,240,14,18,9,34,43,30,9,5,20,22,99,-16,0,0,0,109.6,108.3,1,0.3,1.3
"192",2018,21700094,7,1610612743,TRUE,FALSE,TRUE,"A","DEN",0,1,"L",FALSE,35,85,0.412,18,41,0.439024390243902,0.71,17,44,0.386363636363636,240,22,31,13,23,36,20,13,5,13,22,110,-6,0,1,0,112.5,111,3.9,-2.3,1.5
"193",2018,21700099,7,1610612757,FALSE,TRUE,FALSE,"H","POR",1,1,"L",FALSE,31,80,0.388,8,26,0.307692307692308,0.789,23,54,0.425925925925926,240,15,19,6,32,38,13,5,7,13,15,85,-14,0,0,0,109.1,106.4,0.4,2.2,2.7
"194",2018,21700100,8,1610612744,TRUE,FALSE,TRUE,"A","GSW",0,2,"W",TRUE,52,89,0.584,14,29,0.482758620689655,0.767,38,60,0.633333333333333,240,23,30,14,32,46,37,8,8,12,23,141,28,1,1,0,113.6,107.6,5,1,6
"195",2018,21700095,8,1610612745,FALSE,FALSE,FALSE,"H","HOU",1,1,"L",FALSE,33,83,0.398,13,47,0.276595744680851,0.737,20,36,0.555555555555556,240,28,38,10,25,35,17,12,3,15,23,107,-8,0,0,0,114.7,106.1,6.1,2.5,8.7
"196",2018,21700099,6,1610612761,FALSE,FALSE,FALSE,"A","TOR",2,1,"W",TRUE,39,87,0.448,8,24,0.333333333333333,0.765,31,63,0.492063492063492,240,13,17,8,39,47,17,10,9,10,14,99,14,1,0,0,113.8,105.9,5.2,2.8,7.9
"197",2018,21700100,6,1610612746,FALSE,FALSE,FALSE,"H","LAC",1,1,"L",FALSE,39,86,0.453,10,25,0.4,0.833,29,61,0.475409836065574,240,25,30,9,26,35,21,4,3,14,20,113,-28,0,0,0,110.3,110.2,1.7,-1.6,0
"198",2018,21700095,7,1610612755,FALSE,FALSE,FALSE,"A","PHI",1,1,"W",TRUE,44,80,0.55,10,24,0.416666666666667,0.708,34,56,0.607142857142857,240,17,24,7,41,48,27,10,4,21,31,115,8,1,0,0,109.5,105,0.9,3.6,4.5
"199",2018,21700093,6,1610612748,FALSE,FALSE,FALSE,"H","MIA",1,1,"L",FALSE,49,93,0.527,7,27,0.259259259259259,0.68,42,66,0.636363636363636,265,17,25,15,35,50,17,8,5,24,28,122,-3,0,0,1,106.8,106.3,-1.8,2.3,0.5
"200",2018,21700093,7,1610612750,FALSE,FALSE,FALSE,"A","MIN",2,1,"W",TRUE,41,91,0.451,11,23,0.478260869565217,0.914,30,68,0.441176470588235,265,32,35,10,30,40,20,16,4,16,25,125,3,1,0,1,113.4,111.1,4.8,-2.4,2.3
"201",2018,21700103,7,1610612749,TRUE,FALSE,FALSE,"H","MIL",1,0,"L",FALSE,32,77,0.416,9,31,0.290322580645161,0.818,23,46,0.5,240,18,22,4,27,31,24,8,4,15,22,91,-19,0,0,0,109.8,110.1,1.2,-1.5,-0.3
"202",2018,21700103,7,1610612760,FALSE,FALSE,FALSE,"A","OKC",2,2,"W",TRUE,40,81,0.494,12,28,0.428571428571429,0.857,28,53,0.528301886792453,240,18,21,9,37,46,24,6,3,16,20,110,19,1,0,0,110.7,107.2,2.1,1.4,3.5
"203",2018,21700101,7,1610612758,TRUE,FALSE,FALSE,"A","SAC",1,0,"L",FALSE,37,88,0.42,2,14,0.142857142857143,0.5,35,74,0.472972972972973,240,7,14,8,36,44,15,8,5,15,18,83,-18,0,0,0,103.7,111.1,-4.9,-2.5,-7.3
"204",2018,21700102,7,1610612756,TRUE,FALSE,FALSE,"A","PHX",2,0,"W",TRUE,45,96,0.469,10,22,0.454545454545455,0.917,35,74,0.472972972972973,240,22,24,10,56,66,18,5,5,20,26,122,8,1,0,0,103.5,112.8,-5.1,-4.2,-9.3
"205",2018,21700102,8,1610612751,FALSE,FALSE,FALSE,"H","BKN",1,2,"L",FALSE,42,102,0.412,9,31,0.290322580645161,0.7,33,71,0.464788732394366,240,21,30,7,37,44,15,9,4,7,22,114,-8,0,0,0,106.9,110.6,-1.7,-2,-3.8
"206",2018,21700101,7,1610612754,TRUE,FALSE,FALSE,"H","IND",1,0,"W",TRUE,36,85,0.424,12,29,0.413793103448276,0.773,24,56,0.428571428571429,240,17,22,14,39,53,25,8,7,15,17,101,18,1,0,0,109.5,108.1,0.9,0.5,1.4
"207",2018,21700104,7,1610612747,FALSE,TRUE,FALSE,"H","LAL",2,1,"W",TRUE,45,91,0.495,12,26,0.461538461538462,0.786,33,65,0.507692307692308,240,11,14,11,42,53,30,9,5,14,14,113,20,1,0,0,106.5,108,-2.1,0.6,-1.5
"208",2018,21700104,8,1610612765,FALSE,TRUE,FALSE,"A","DET",1,2,"L",FALSE,41,94,0.436,10,33,0.303030303030303,0.333,31,61,0.508196721311475,240,1,3,10,34,44,21,7,3,12,11,93,-20,0,0,0,107.2,107.3,-1.5,1.3,-0.2
"209",2018,21700105,8,1610612766,FALSE,FALSE,FALSE,"H","CHA",1,1,"W",TRUE,45,84,0.536,14,25,0.56,0.759,31,59,0.525423728813559,240,22,29,7,34,41,21,5,3,11,18,126,5,1,0,0,109.4,109.1,0.8,-0.5,0.3
"210",2018,21700108,8,1610612756,TRUE,FALSE,TRUE,"A","PHX",0,1,"W",TRUE,41,83,0.494,9,24,0.375,0.816,32,59,0.542372881355932,240,31,38,11,34,45,23,5,5,10,24,122,6,1,1,0,103.5,112.8,-5.1,-4.2,-9.3
"211",2018,21700108,7,1610612764,FALSE,FALSE,FALSE,"H","WAS",2,1,"L",FALSE,41,92,0.446,10,30,0.333333333333333,0.8,31,62,0.5,240,24,30,15,30,45,20,5,4,12,28,116,-6,0,0,0,109.3,108.7,0.7,-0.1,0.6
"212",2018,21700107,8,1610612755,FALSE,FALSE,FALSE,"H","PHI",1,1,"W",TRUE,46,99,0.465,13,35,0.371428571428571,0.56,33,64,0.515625,240,14,25,15,38,53,36,10,4,16,26,119,10,1,0,0,109.5,105,0.9,3.6,4.5
"213",2018,21700107,8,1610612737,FALSE,FALSE,FALSE,"A","ATL",2,1,"L",FALSE,41,94,0.436,8,23,0.347826086956522,0.704,33,71,0.464788732394366,240,19,27,12,37,49,22,11,4,18,28,109,-10,0,0,0,105,110.6,-3.6,-2,-5.5
"214",2018,21700112,8,1610612753,FALSE,FALSE,FALSE,"A","ORL",1,1,"W",TRUE,38,75,0.507,13,29,0.448275862068966,0.857,25,46,0.543478260869565,240,12,14,6,32,38,25,6,8,24,22,101,2,1,0,0,105.2,110.1,-3.4,-1.5,-4.9
"215",2018,21700106,8,1610612739,FALSE,FALSE,FALSE,"H","CLE",2,1,"L",FALSE,43,86,0.5,7,31,0.225806451612903,0.7,36,55,0.654545454545455,240,14,20,8,33,41,25,6,3,16,19,107,-17,0,0,0,112.9,111.9,4.2,-3.3,1
"216",2018,21700114,8,1610612743,FALSE,TRUE,FALSE,"H","DEN",1,1,"W",TRUE,47,88,0.534,16,32,0.5,0.655,31,56,0.553571428571429,240,19,29,9,34,43,35,9,4,12,20,129,18,1,0,0,112.5,111,3.9,-2.3,1.5
"217",2018,21700111,9,1610612745,FALSE,FALSE,FALSE,"A","HOU",1,1,"W",TRUE,42,88,0.477,19,52,0.365384615384615,0.762,23,36,0.638888888888889,240,16,21,9,37,46,21,6,4,14,20,119,22,1,0,0,114.7,106.1,6.1,2.5,8.7
"218",2018,21700111,7,1610612752,FALSE,FALSE,FALSE,"H","NYK",1,1,"L",FALSE,39,90,0.433,8,26,0.307692307692308,0.846,31,64,0.484375,240,11,13,6,36,42,23,8,1,19,18,97,-22,0,0,0,107.1,110.7,-1.6,-2.1,-3.6
"219",2018,21700113,8,1610612750,FALSE,TRUE,FALSE,"A","MIN",1,2,"W",TRUE,41,83,0.494,6,22,0.272727272727273,0.667,35,61,0.573770491803279,240,16,24,11,36,47,20,13,3,22,21,104,6,1,0,0,113.4,111.1,4.8,-2.4,2.3
