"","year","game_ID","home_numberGame","home_ID_team","home_isB2B","home_isB2BFirst","home_isB2BSecond","home_name","home_countDaysRest","home_countDaysNextGame","home_outcomeGame","home_isWin","home_fieldgoal_made","home_fieldgoal_attempts","home_fieldgoal_percent","home_fieldgoal3_made","home_fieldgoal3_attempts","home_fieldgoal3_percent","home_freethrow_percent","home_fieldgoal2_made","home_fieldgoal2_attempts","home_pctFG2","minutes","home_freethrow_made","home_freethrow_attempts","home_off_reb","home_def_reb","home_total_reb","home_assists","home_steals","home_blocks","home_turnovers","home_personalfouls","home_points","home_plusminus","home_ind_Win","home_ind_SecondB2B","home_ind_overtime","home_offensive_rating","home_defensive_rating","home_RAPTOR_offensive","home_RAPTOR_defensive","home_RAPTOR_net","away_numberGame","away_ID_team","away_isB2B","away_isB2BFirst","away_isB2BSecond","away_name","away_countDaysRest","away_countDaysNextGame","away_outcomeGame","away_isWin","away_fieldgoal_made","away_fieldgoal_attempts","away_fieldgoal_percent","away_fieldgoal3_made","away_fieldgoal3_attempts","away_fieldgoal3_percent","away_freethrow_percent","away_fieldgoal2_made","away_fieldgoal2_attempts","away_pctFG2","away_freethrow_made","away_freethrow_attempts","away_off_reb","away_def_reb","away_total_reb","away_assists","away_steals","away_blocks","away_turnovers","away_personalfouls","away_points","away_plusminus","away_ind_Win","away_ind_SecondB2B","away_ind_overtime","away_offensive_rating","away_defensive_rating","away_RAPTOR_offensive","away_RAPTOR_defensive","away_RAPTOR_net"
"6790",2023,22200966,65,1610612753,FALSE,FALSE,FALSE,"ORL",1,1,"L",FALSE,42,84,0.5,11,31,0.354838709677419,0.774,31,53,0.584905660377358,240,24,31,6,32,38,29,11,2,11,25,119,-3,0,0,0,111.6,114.2,-3.2,0.6,-2.6,64,1610612757,TRUE,FALSE,FALSE,"POR",1,0,"W",TRUE,39,83,0.47,16,47,0.340425531914894,0.875,23,36,0.638888888888889,28,32,9,37,46,27,9,5,17,22,122,3,1,0,0,114.8,118.8,0,-4,-4.1
"6791",2023,22200962,65,1610612742,FALSE,TRUE,FALSE,"DAL",2,1,"L",FALSE,38,77,0.494,15,38,0.394736842105263,0.921,23,39,0.58974358974359,240,35,38,5,26,31,15,5,0,10,22,126,-4,0,0,0,116.8,116.7,2,-1.9,0.1,65,1610612756,FALSE,FALSE,FALSE,"PHX",1,2,"W",TRUE,49,89,0.551,12,34,0.352941176470588,0.8,37,55,0.672727272727273,20,25,9,32,41,27,5,2,9,28,130,4,1,0,0,115.1,113,0.3,1.8,2.1
"6792",2023,22200963,65,1610612741,FALSE,FALSE,FALSE,"CHI",1,2,"L",FALSE,45,74,0.608,10,22,0.454545454545455,0.88,35,52,0.673076923076923,240,22,25,4,29,33,18,6,3,15,20,122,-3,0,0,0,113.5,112.2,-1.3,2.6,1.3,65,1610612754,TRUE,FALSE,FALSE,"IND",2,0,"W",TRUE,48,94,0.511,16,44,0.363636363636364,0.813,32,50,0.64,13,16,13,22,35,27,5,6,9,18,125,3,1,0,0,114.6,117.7,-0.2,-2.9,-3.1
"6793",2023,22200965,64,1610612751,FALSE,FALSE,FALSE,"BKN",1,1,"W",TRUE,36,92,0.391,12,43,0.27906976744186,0.818,24,49,0.489795918367347,240,18,22,8,44,52,21,5,9,8,12,102,16,1,0,0,115,114.1,0.2,0.7,0.9,66,1610612766,FALSE,FALSE,FALSE,"CHA",1,1,"L",FALSE,33,88,0.375,8,30,0.266666666666667,0.8,25,58,0.431034482758621,12,15,5,44,49,17,2,3,10,19,86,-16,0,0,0,109.2,115.3,-5.6,-0.5,-6.1
"6794",2023,22200967,64,1610612745,TRUE,FALSE,TRUE,"HOU",0,1,"W",TRUE,52,85,0.612,13,24,0.541666666666667,0.862,39,61,0.639344262295082,240,25,29,6,38,44,29,10,3,12,20,142,32,1,1,0,111.4,119.3,-3.4,-4.5,-7.9,65,1610612759,TRUE,FALSE,TRUE,"SAS",0,4,"L",FALSE,43,93,0.462,11,34,0.323529411764706,0.619,32,59,0.542372881355932,13,21,13,22,35,23,5,4,15,20,110,-32,0,1,0,110.2,120,-4.6,-5.2,-9.8
"6795",2023,22200968,64,1610612760,FALSE,TRUE,FALSE,"OKC",1,1,"W",TRUE,44,87,0.506,14,37,0.378378378378378,0.818,30,50,0.6,240,27,33,11,31,42,24,9,4,12,20,129,10,1,0,0,115.2,114.2,0.4,0.6,1.1,65,1610612762,FALSE,FALSE,FALSE,"UTA",1,1,"L",FALSE,43,88,0.489,11,37,0.297297297297297,0.815,32,51,0.627450980392157,22,27,12,27,39,30,5,8,16,25,119,-10,0,0,0,115.8,116.7,1,-1.9,-0.9
"6796",2023,22200969,65,1610612738,TRUE,FALSE,FALSE,"BOS",1,0,"L",FALSE,43,109,0.394,21,59,0.355932203389831,0.88,22,50,0.44,290,22,25,17,37,54,27,8,5,16,28,129,-2,0,0,1,118,111.5,3.2,3.3,6.5,66,1610612752,FALSE,FALSE,FALSE,"NYK",1,1,"W",TRUE,47,95,0.495,15,41,0.365853658536585,0.688,32,54,0.592592592592593,22,32,11,43,54,18,7,4,20,27,131,2,1,0,1,117.8,114.8,3,0,3
"6797",2023,22200964,65,1610612747,FALSE,FALSE,FALSE,"LAL",1,1,"W",TRUE,42,95,0.442,11,33,0.333333333333333,0.818,31,62,0.5,240,18,22,10,36,46,29,3,3,9,17,113,8,1,0,0,114.5,113.9,-0.3,0.9,0.6,65,1610612744,FALSE,FALSE,FALSE,"GSW",1,1,"L",FALSE,36,91,0.396,18,52,0.346153846153846,0.833,18,39,0.461538461538462,15,18,7,35,42,27,2,6,13,21,105,-8,0,0,0,116.1,114.4,1.3,0.4,1.8
"6798",2023,22200973,64,1610612764,TRUE,TRUE,TRUE,"WAS",0,1,"L",FALSE,46,108,0.426,8,31,0.258064516129032,0.917,38,77,0.493506493506494,240,11,12,20,36,56,21,8,2,9,19,111,-6,0,1,0,114.4,115.6,-0.4,-0.8,-1.2,64,1610612749,TRUE,FALSE,TRUE,"MIL",0,1,"W",TRUE,39,83,0.47,22,49,0.448979591836735,0.773,17,34,0.5,17,22,7,38,45,30,5,6,12,15,117,6,1,1,0,115.4,111.9,0.6,2.9,3.6
"6799",2023,22200970,67,1610612746,FALSE,FALSE,FALSE,"LAC",1,2,"W",TRUE,45,85,0.529,12,29,0.413793103448276,0.943,33,56,0.589285714285714,240,33,35,13,40,53,25,6,2,17,17,135,6,1,0,0,115,114.5,0.2,0.3,0.5,63,1610612763,FALSE,FALSE,FALSE,"MEM",1,1,"L",FALSE,50,92,0.543,18,34,0.529411764705882,0.733,32,58,0.551724137931034,11,15,2,24,26,32,13,3,8,23,129,-6,0,0,0,115.1,111.2,0.3,3.6,3.9
"6800",2023,22200976,64,1610612758,FALSE,FALSE,FALSE,"SAC",1,2,"W",TRUE,47,83,0.566,16,38,0.421052631578947,0.65,31,45,0.688888888888889,240,13,20,6,27,33,39,7,3,11,12,123,15,1,0,0,119.4,116.8,4.6,-2,2.6,65,1610612740,FALSE,FALSE,FALSE,"NOP",2,1,"L",FALSE,43,80,0.538,11,29,0.379310344827586,0.786,32,51,0.627450980392157,11,14,7,33,40,29,6,4,16,19,108,-15,0,0,0,114.4,112.5,-0.4,2.3,1.9
"6801",2023,22200977,65,1610612765,TRUE,FALSE,FALSE,"DET",1,0,"L",FALSE,40,86,0.465,10,32,0.3125,0.7,30,54,0.555555555555556,240,14,20,16,36,52,30,9,6,16,21,104,-6,0,0,0,110.7,118.9,-4.1,-4.1,-8.2,65,1610612757,TRUE,FALSE,TRUE,"POR",0,1,"W",TRUE,38,78,0.487,15,33,0.454545454545455,0.76,23,45,0.511111111111111,19,25,5,33,38,28,7,6,11,17,110,6,1,1,0,114.8,118.8,0,-4,-4.1
"6802",2023,22200975,65,1610612743,FALSE,FALSE,FALSE,"DEN",2,1,"W",TRUE,43,86,0.5,13,33,0.393939393939394,0.826,30,53,0.566037735849057,240,19,23,12,29,41,30,9,2,14,12,118,5,1,0,0,117.6,114.2,2.7,0.6,3.4,66,1610612761,FALSE,FALSE,FALSE,"TOR",1,1,"L",FALSE,43,86,0.5,10,27,0.37037037037037,0.85,33,59,0.559322033898305,17,20,11,30,41,29,6,4,15,20,113,-5,0,0,0,115.5,114,0.7,0.8,1.5
"6803",2023,22200974,66,1610612748,FALSE,FALSE,FALSE,"MIA",1,1,"W",TRUE,41,77,0.532,16,29,0.551724137931034,0.865,25,48,0.520833333333333,240,32,37,8,24,32,27,6,4,11,17,130,2,1,0,0,113,113.3,-1.8,1.5,-0.3,65,1610612737,FALSE,FALSE,FALSE,"ATL",1,1,"L",FALSE,51,92,0.554,9,29,0.310344827586207,0.739,42,63,0.666666666666667,17,23,12,25,37,28,5,0,11,25,128,-2,0,0,0,116.6,116.3,1.8,-1.5,0.3
"6804",2023,22200971,67,1610612739,FALSE,FALSE,FALSE,"CLE",1,1,"W",TRUE,43,96,0.448,12,34,0.352941176470588,0.8,31,62,0.5,265,20,25,16,42,58,27,4,7,15,20,118,4,1,0,1,116.1,110.6,1.3,4.2,5.6,66,1610612738,TRUE,FALSE,TRUE,"BOS",0,1,"L",FALSE,42,101,0.416,16,48,0.333333333333333,0.667,26,53,0.490566037735849,14,21,15,37,52,25,5,5,14,21,114,-4,0,1,1,118,111.5,3.2,3.3,6.5
"6805",2023,22200972,66,1610612754,TRUE,FALSE,TRUE,"IND",0,2,"L",FALSE,53,90,0.589,15,37,0.405405405405405,0.71,38,53,0.716981132075472,240,22,31,5,25,30,28,8,4,9,24,143,-4,0,1,0,114.6,117.7,-0.2,-2.9,-3.1,64,1610612755,TRUE,FALSE,FALSE,"PHI",1,0,"W",TRUE,48,82,0.585,16,34,0.470588235294118,0.921,32,48,0.666666666666667,35,38,5,31,36,37,6,5,12,26,147,4,1,0,0,117.7,113.3,2.9,1.5,4.4
"6806",2023,22200983,66,1610612742,TRUE,FALSE,FALSE,"DAL",1,0,"W",TRUE,42,89,0.472,19,45,0.422222222222222,0.773,23,44,0.522727272727273,240,17,22,3,40,43,24,10,6,17,20,120,4,1,0,0,116.8,116.7,2,-1.9,0.1,66,1610612762,FALSE,FALSE,FALSE,"UTA",1,1,"L",FALSE,41,92,0.446,15,44,0.340909090909091,0.76,26,48,0.541666666666667,19,25,6,41,47,23,10,4,16,23,116,-4,0,0,0,115.8,116.7,1,-1.9,-0.9
"6807",2023,22200981,65,1610612745,FALSE,FALSE,FALSE,"HOU",1,1,"L",FALSE,36,83,0.434,7,26,0.269230769230769,0.708,29,57,0.508771929824561,240,17,24,15,33,48,14,6,1,19,22,96,-22,0,0,0,111.4,119.3,-3.4,-4.5,-7.9,65,1610612751,FALSE,TRUE,FALSE,"BKN",1,1,"W",TRUE,40,81,0.494,15,40,0.375,0.793,25,41,0.609756097560976,23,29,5,31,36,23,12,7,12,21,118,22,1,0,0,115,114.1,0.2,0.7,0.9
"6808",2023,22200984,66,1610612747,FALSE,FALSE,FALSE,"LAL",1,2,"W",TRUE,41,90,0.456,7,28,0.25,0.793,34,62,0.548387096774194,240,23,29,7,50,57,27,4,2,15,18,112,9,1,0,0,114.5,113.9,-0.3,0.9,0.6,64,1610612763,FALSE,FALSE,FALSE,"MEM",1,1,"L",FALSE,36,93,0.387,9,37,0.243243243243243,0.759,27,56,0.482142857142857,22,29,6,39,45,18,6,6,7,25,103,-9,0,0,0,115.1,111.2,0.3,3.6,3.9
"6809",2023,22200980,67,1610612750,FALSE,FALSE,FALSE,"MIN",2,2,"L",FALSE,34,86,0.395,11,36,0.305555555555556,0.714,23,50,0.46,240,15,21,6,28,34,19,9,7,11,16,94,-23,0,0,0,113.7,113.8,-1.1,1,0,65,1610612755,TRUE,FALSE,TRUE,"PHI",0,2,"W",TRUE,40,81,0.494,15,25,0.6,0.957,25,56,0.446428571428571,22,23,8,46,54,21,8,6,16,17,117,23,1,1,0,117.7,113.3,2.9,1.5,4.4
"6810",2023,22200978,66,1610612753,FALSE,FALSE,FALSE,"ORL",1,1,"L",FALSE,50,100,0.5,9,30,0.3,0.737,41,70,0.585714285714286,240,14,19,10,28,38,24,7,0,13,22,123,-11,0,0,0,111.6,114.2,-3.2,0.6,-2.6,65,1610612749,FALSE,FALSE,FALSE,"MIL",1,1,"W",TRUE,46,78,0.59,10,28,0.357142857142857,0.941,36,50,0.72,32,34,3,35,38,28,5,5,17,18,134,11,1,0,0,115.4,111.9,0.6,2.9,3.6
"6811",2023,22200769,66,1610612765,TRUE,FALSE,TRUE,"DET",0,1,"L",FALSE,43,84,0.512,13,30,0.433333333333333,0.818,30,54,0.555555555555556,240,18,22,10,20,30,29,6,3,12,16,117,-2,0,1,0,110.7,118.9,-4.1,-4.1,-8.2,65,1610612764,TRUE,FALSE,FALSE,"WAS",1,0,"W",TRUE,47,81,0.58,12,25,0.48,0.765,35,56,0.625,13,17,9,28,37,27,9,5,15,20,119,2,1,0,0,114.4,115.6,-0.4,-0.8,-1.2
"6812",2023,22200982,65,1610612760,TRUE,FALSE,FALSE,"OKC",1,0,"W",TRUE,50,94,0.532,17,37,0.459459459459459,0.833,33,57,0.578947368421053,240,20,24,13,31,44,28,10,2,18,17,137,9,1,0,0,115.2,114.2,0.4,0.6,1.1,66,1610612744,FALSE,FALSE,FALSE,"GSW",1,1,"L",FALSE,47,89,0.528,20,51,0.392156862745098,0.875,27,38,0.710526315789474,14,16,8,25,33,36,8,3,21,21,128,-9,0,0,0,116.1,114.4,1.3,0.4,1.8
"6813",2023,22200979,67,1610612752,FALSE,FALSE,FALSE,"NYK",1,1,"L",FALSE,38,89,0.427,11,40,0.275,0.75,27,49,0.551020408163265,240,18,24,10,29,39,18,3,4,8,18,105,-7,0,0,0,117.8,114.8,3,0,3,67,1610612766,FALSE,FALSE,FALSE,"CHA",1,1,"W",TRUE,42,85,0.494,12,32,0.375,0.762,30,53,0.566037735849057,16,21,10,32,42,27,2,5,12,20,112,7,1,0,0,109.2,115.3,-5.6,-0.5,-6.1
"6814",2023,22200989,66,1610612743,FALSE,FALSE,FALSE,"DEN",1,1,"L",FALSE,37,88,0.42,15,40,0.375,0.467,22,48,0.458333333333333,240,7,15,11,33,44,26,5,2,11,16,96,-21,0,0,0,117.6,114.2,2.7,0.6,3.4,66,1610612741,FALSE,FALSE,FALSE,"CHI",2,2,"W",TRUE,46,89,0.517,8,24,0.333333333333333,0.944,38,65,0.584615384615385,17,18,9,41,50,26,9,2,9,16,117,21,1,0,0,113.5,112.2,-1.3,2.6,1.3
"6815",2023,22200987,67,1610612748,FALSE,TRUE,FALSE,"MIA",1,1,"L",FALSE,35,70,0.5,8,29,0.275862068965517,0.759,27,41,0.658536585365854,240,22,29,10,27,37,22,7,4,24,19,100,-4,0,0,0,113,113.3,-1.8,1.5,-0.3,68,1610612739,FALSE,FALSE,FALSE,"CLE",1,1,"W",TRUE,39,80,0.488,9,28,0.321428571428571,0.895,30,52,0.576923076923077,17,19,7,25,32,26,13,3,17,23,104,4,1,0,0,116.1,110.6,1.3,4.2,5.6
"6816",2023,22200985,66,1610612764,TRUE,FALSE,TRUE,"WAS",0,1,"L",FALSE,47,83,0.566,12,29,0.413793103448276,0.824,35,54,0.648148148148148,240,14,17,6,33,39,34,9,1,19,16,120,-2,0,1,0,114.4,115.6,-0.4,-0.8,-1.2,66,1610612737,FALSE,TRUE,FALSE,"ATL",1,1,"W",TRUE,45,85,0.529,12,29,0.413793103448276,0.769,33,56,0.589285714285714,20,26,8,28,36,26,11,5,11,17,122,2,1,0,0,116.6,116.3,1.8,-1.5,0.3
"6817",2023,22200988,66,1610612740,FALSE,TRUE,FALSE,"NOP",1,2,"W",TRUE,42,83,0.506,13,27,0.481481481481481,0.889,29,56,0.517857142857143,240,16,18,9,40,49,32,4,6,15,19,113,7,1,0,0,114.4,112.5,-0.4,2.3,1.9,67,1610612742,TRUE,FALSE,TRUE,"DAL",0,2,"L",FALSE,38,88,0.432,16,46,0.347826086956522,0.737,22,42,0.523809523809524,14,19,5,29,34,24,7,0,9,18,106,-7,0,1,0,116.8,116.7,2,-1.9,0.1
"6818",2023,22200991,68,1610612746,FALSE,FALSE,FALSE,"LAC",2,2,"W",TRUE,39,71,0.549,6,20,0.3,0.774,33,51,0.647058823529412,240,24,31,9,35,44,23,9,4,17,18,108,8,1,0,0,115,114.5,0.2,0.3,0.5,67,1610612761,FALSE,FALSE,FALSE,"TOR",1,1,"L",FALSE,37,96,0.385,13,32,0.40625,0.929,24,64,0.375,13,14,15,26,41,21,12,2,12,23,100,-8,0,0,0,115.5,114,0.7,0.8,1.5
"6819",2023,22200986,67,1610612738,FALSE,FALSE,FALSE,"BOS",1,2,"W",TRUE,42,88,0.477,18,49,0.36734693877551,0.65,24,39,0.615384615384615,240,13,20,5,40,45,26,9,2,11,20,115,22,1,0,0,118,111.5,3.2,3.3,6.5,66,1610612757,FALSE,FALSE,FALSE,"POR",1,1,"L",FALSE,30,82,0.366,11,39,0.282051282051282,0.815,19,43,0.441860465116279,22,27,6,41,47,18,5,2,16,19,93,-22,0,0,0,114.8,118.8,0,-4,-4.1
"6820",2023,22200990,66,1610612756,FALSE,FALSE,FALSE,"PHX",2,2,"W",TRUE,49,94,0.521,20,43,0.465116279069767,0.875,29,51,0.568627450980392,240,14,16,14,40,54,31,10,7,15,17,132,31,1,0,0,115.1,113,0.3,1.8,2.1,66,1610612760,TRUE,TRUE,TRUE,"OKC",0,2,"L",FALSE,33,88,0.375,15,43,0.348837209302326,0.952,18,45,0.4,20,21,7,30,37,23,9,2,16,13,101,-31,0,1,0,115.2,114.2,0.4,0.6,1.1
"6821",2023,22200993,67,1610612754,FALSE,FALSE,FALSE,"IND",2,1,"W",TRUE,48,100,0.48,18,45,0.4,0.952,30,55,0.545454545454545,265,20,21,8,34,42,34,12,15,12,21,134,9,1,0,1,114.6,117.7,-0.2,-2.9,-3.1,66,1610612745,FALSE,FALSE,FALSE,"HOU",1,1,"L",FALSE,49,107,0.458,6,17,0.352941176470588,0.724,43,90,0.477777777777778,21,29,20,38,58,18,6,6,17,22,125,-9,0,0,1,111.4,119.3,-3.4,-4.5,-7.9
"6822",2023,22200995,66,1610612749,FALSE,FALSE,FALSE,"MIL",1,1,"W",TRUE,44,104,0.423,19,50,0.38,0.786,25,54,0.462962962962963,240,11,14,20,41,61,33,8,12,16,14,118,5,1,0,0,115.4,111.9,0.6,2.9,3.6,66,1610612751,TRUE,FALSE,FALSE,"BKN",1,0,"L",FALSE,41,104,0.394,14,36,0.388888888888889,1,27,68,0.397058823529412,17,17,15,32,47,20,10,4,14,12,113,-5,0,0,0,115,114.1,0.2,0.7,0.9
"6823",2023,22200994,67,1610612753,FALSE,FALSE,FALSE,"ORL",1,1,"L",FALSE,44,94,0.468,16,34,0.470588235294118,0.645,28,60,0.466666666666667,240,20,31,12,24,36,21,9,4,10,16,124,-7,0,0,0,111.6,114.2,-3.2,0.6,-2.6,67,1610612762,FALSE,FALSE,FALSE,"UTA",1,1,"W",TRUE,49,88,0.557,13,34,0.382352941176471,0.952,36,54,0.666666666666667,20,21,11,31,42,27,7,8,18,26,131,7,1,0,0,115.8,116.7,1,-1.9,-0.9
"6824",2023,22200992,67,1610612765,FALSE,FALSE,FALSE,"DET",1,1,"L",FALSE,40,89,0.449,7,21,0.333333333333333,0.8,33,68,0.485294117647059,240,16,20,17,31,48,20,5,4,19,22,103,-10,0,0,0,110.7,118.9,-4.1,-4.1,-8.2,68,1610612766,FALSE,TRUE,FALSE,"CHA",1,1,"W",TRUE,43,86,0.5,8,24,0.333333333333333,0.594,35,62,0.564516129032258,19,32,13,31,44,24,11,9,13,18,113,10,1,0,0,109.2,115.3,-5.6,-0.5,-6.1
"6825",2023,22200997,65,1610612758,FALSE,FALSE,FALSE,"SAC",2,1,"W",TRUE,44,84,0.524,10,32,0.3125,0.75,34,52,0.653846153846154,240,24,32,6,36,42,28,10,3,12,21,122,5,1,0,0,119.4,116.8,4.6,-2,2.6,68,1610612752,FALSE,TRUE,FALSE,"NYK",1,1,"L",FALSE,42,101,0.416,13,50,0.26,0.645,29,51,0.568627450980392,20,31,23,35,58,27,8,1,14,25,117,-5,0,0,0,117.8,114.8,3,0,3
"6826",2023,22200996,65,1610612763,FALSE,FALSE,FALSE,"MEM",1,1,"W",TRUE,50,93,0.538,18,40,0.45,0.722,32,53,0.60377358490566,240,13,18,9,33,42,36,6,3,14,18,131,21,1,0,0,115.1,111.2,0.3,3.6,3.9,67,1610612744,FALSE,FALSE,FALSE,"GSW",1,1,"L",FALSE,36,82,0.439,15,45,0.333333333333333,0.958,21,37,0.567567567567568,23,24,8,24,32,25,9,3,17,17,110,-21,0,0,0,116.1,114.4,1.3,0.4,1.8
"6827",2023,22200999,67,1610612764,FALSE,FALSE,FALSE,"WAS",1,1,"L",FALSE,43,88,0.489,7,27,0.259259259259259,0.778,36,61,0.590163934426229,240,14,18,7,36,43,27,8,6,15,17,107,-7,0,0,0,114.4,115.6,-0.4,-0.8,-1.2,67,1610612737,TRUE,FALSE,FALSE,"ATL",1,0,"W",TRUE,42,95,0.442,15,31,0.483870967741935,0.789,27,64,0.421875,15,19,13,33,46,25,9,4,14,17,114,7,1,0,0,116.6,116.3,1.8,-1.5,0.3
"6828",2023,22201001,68,1610612750,FALSE,FALSE,FALSE,"MIN",2,2,"L",FALSE,48,98,0.49,9,30,0.3,0.621,39,68,0.573529411764706,265,18,29,12,35,47,29,10,6,14,21,123,-1,0,0,1,113.7,113.8,-1.1,1,0,67,1610612751,TRUE,FALSE,TRUE,"BKN",0,1,"W",TRUE,42,91,0.462,16,34,0.470588235294118,0.727,26,57,0.456140350877193,24,33,12,36,48,20,7,5,15,26,124,1,1,1,1,115,114.1,0.2,0.7,0.9
"6829",2023,22201002,66,1610612759,FALSE,FALSE,FALSE,"SAS",4,1,"W",TRUE,51,94,0.543,13,33,0.393939393939394,0.765,38,61,0.622950819672131,240,13,17,13,37,50,31,10,0,19,20,128,8,1,0,0,110.2,120,-4.6,-5.2,-9.8,67,1610612743,FALSE,FALSE,FALSE,"DEN",1,1,"L",FALSE,44,90,0.489,13,35,0.371428571428571,0.95,31,55,0.563636363636364,19,20,8,25,33,32,14,4,14,14,120,-8,0,0,0,117.6,114.2,2.7,0.6,3.4
"6830",2023,22200998,66,1610612755,FALSE,FALSE,FALSE,"PHI",2,1,"W",TRUE,43,83,0.518,11,30,0.366666666666667,0.793,32,53,0.60377358490566,240,23,29,12,30,42,25,7,4,10,24,120,1,1,0,0,117.7,113.3,2.9,1.5,4.4,67,1610612757,FALSE,FALSE,FALSE,"POR",1,1,"L",FALSE,42,80,0.525,15,36,0.416666666666667,0.667,27,44,0.613636363636364,20,30,5,31,36,24,6,3,9,17,119,-1,0,0,0,114.8,118.8,0,-4,-4.1
"6831",2023,22201000,68,1610612748,TRUE,FALSE,FALSE,"MIA",1,0,"W",TRUE,42,82,0.512,14,29,0.482758620689655,0.913,28,53,0.528301886792453,240,21,23,11,35,46,22,7,4,16,20,119,4,1,0,0,113,113.3,-1.8,1.5,-0.3,69,1610612739,FALSE,FALSE,FALSE,"CLE",1,1,"L",FALSE,40,86,0.465,18,43,0.418604651162791,0.81,22,43,0.511627906976744,17,21,8,26,34,25,5,6,11,20,115,-4,0,0,0,116.1,110.6,1.3,4.2,5.6
"6832",2023,22201003,67,1610612747,FALSE,FALSE,FALSE,"LAL",2,1,"W",TRUE,45,80,0.563,13,30,0.433333333333333,1,32,50,0.64,240,19,19,5,30,35,28,8,8,21,10,122,10,1,0,0,114.5,113.9,-0.3,0.9,0.6,68,1610612761,FALSE,FALSE,FALSE,"TOR",1,3,"L",FALSE,46,92,0.5,10,28,0.357142857142857,0.769,36,64,0.5625,10,13,10,27,37,29,14,3,13,16,112,-10,0,0,0,115.5,114,0.7,0.8,1.5
"6833",2023,22201007,68,1610612753,FALSE,FALSE,FALSE,"ORL",1,2,"W",TRUE,48,99,0.485,13,37,0.351351351351351,0.85,35,62,0.564516129032258,265,17,20,15,39,54,34,10,10,19,20,126,12,1,0,1,111.6,114.2,-3.2,0.6,-2.6,69,1610612748,TRUE,FALSE,TRUE,"MIA",0,1,"L",FALSE,42,94,0.447,11,37,0.297297297297297,0.95,31,57,0.543859649122807,19,20,5,30,35,19,8,2,17,17,114,-12,0,1,1,113,113.3,-1.8,1.5,-0.3
"6834",2023,22201004,69,1610612746,FALSE,FALSE,FALSE,"LAC",2,3,"W",TRUE,42,87,0.483,10,30,0.333333333333333,0.75,32,57,0.56140350877193,240,12,16,7,32,39,22,3,4,10,20,106,11,1,0,0,115,114.5,0.2,0.3,0.5,69,1610612752,TRUE,FALSE,FALSE,"NYK",1,0,"L",FALSE,32,90,0.356,7,31,0.225806451612903,0.889,25,59,0.423728813559322,24,27,20,34,54,21,5,3,10,17,95,-11,0,0,0,117.8,114.8,3,0,3
"6835",2023,22201013,67,1610612756,FALSE,TRUE,FALSE,"PHX",2,1,"L",FALSE,44,89,0.494,13,44,0.295454545454545,0.818,31,45,0.688888888888889,240,18,22,7,33,40,30,11,3,14,26,119,-9,0,0,0,115.1,113,0.3,1.8,2.1,66,1610612758,FALSE,FALSE,FALSE,"SAC",1,1,"W",TRUE,41,85,0.482,15,35,0.428571428571429,0.838,26,50,0.52,31,37,8,31,39,19,10,2,15,19,128,9,1,0,0,119.4,116.8,4.6,-2,2.6
"6836",2023,22201010,66,1610612763,FALSE,FALSE,FALSE,"MEM",1,1,"W",TRUE,41,86,0.477,10,38,0.263157894736842,0.833,31,48,0.645833333333333,240,20,24,11,34,45,25,7,5,11,16,112,4,1,0,0,115.1,111.2,0.3,3.6,3.9,68,1610612742,FALSE,FALSE,FALSE,"DAL",2,1,"L",FALSE,39,85,0.459,15,43,0.348837209302326,0.652,24,42,0.571428571428571,15,23,10,33,43,25,4,3,11,17,108,-4,0,0,0,116.8,116.7,2,-1.9,0.1
"6837",2023,22201012,68,1610612744,FALSE,FALSE,FALSE,"GSW",1,1,"W",TRUE,46,112,0.411,23,55,0.418181818181818,0.909,23,57,0.403508771929825,265,10,11,18,47,65,33,12,4,15,15,125,9,1,0,1,116.1,114.4,1.3,0.4,1.8,67,1610612749,FALSE,TRUE,FALSE,"MIL",1,1,"L",FALSE,43,100,0.43,21,51,0.411764705882353,0.818,22,49,0.448979591836735,9,11,7,41,48,28,9,7,17,14,116,-9,0,0,1,115.4,111.9,0.6,2.9,3.6
"6838",2023,22201011,67,1610612740,TRUE,FALSE,FALSE,"NOP",2,0,"L",FALSE,34,81,0.42,12,34,0.352941176470588,0.842,22,47,0.468085106382979,240,16,19,8,35,43,23,3,4,22,25,96,-14,0,0,0,114.4,112.5,-0.4,2.3,1.9,67,1610612760,TRUE,FALSE,FALSE,"OKC",2,0,"W",TRUE,37,80,0.463,9,28,0.321428571428571,0.844,28,52,0.538461538461538,27,32,4,34,38,17,11,2,12,17,110,14,1,0,0,115.2,114.2,0.4,0.6,1.1
"6839",2023,22201008,68,1610612737,TRUE,FALSE,TRUE,"ATL",0,1,"L",FALSE,50,100,0.5,10,34,0.294117647058824,0.938,40,66,0.606060606060606,240,15,16,13,35,48,24,4,4,10,17,125,-9,0,1,0,116.6,116.3,1.8,-1.5,0.3,68,1610612738,FALSE,FALSE,FALSE,"BOS",2,1,"W",TRUE,52,95,0.547,20,42,0.476190476190476,0.833,32,53,0.60377358490566,10,12,5,35,40,35,6,6,9,21,134,9,1,0,0,118,111.5,3.2,3.3,6.5
